4f7db003,afa7015,0,3,1,75,42962ccc,4,17740,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.798125,2.801625,0.627937,0.573937,104.594009,28.616850,40.000000,77.449997,79.250000,81.612503,
4f7db003,fe761008,0,3,1,75,42962ccc,4,17741,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.807875,2.803125,0.643500,0.569438,104.612000,28.614302,40.000000,77.337494,79.250000,81.612503,
4f7db003,fe761008,0,3,1,75,42962ccc,4,17741,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.807875,2.803125,0.643500,0.569438,104.612000,28.614302,40.000000,77.337494,79.250000,81.612503,
4f7db003,80676016,0,2,1,75,42962ccc,4,17742,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.806375,2.799937,0.640875,0.569063,104.612000,28.613449,40.000000,77.337494,79.250000,81.612503,
4f7db003,8068501a,0,3,1,75,42962ccc,4,17743,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.805625,2.799000,0.639938,0.569250,104.612000,28.612600,40.000000,77.337494,79.250000,81.612503,
4f7db003,8068501a,0,3,1,75,42962ccc,4,17743,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.805625,2.799000,0.639938,0.569250,104.612000,28.612600,40.000000,77.337494,79.250000,81.612503,
4f7db003,80694026,0,2,1,75,42966666,4,17744,1115,ef,0,1.899000,-0.006000,-0.006000,-0.006000,1.795875,2.799937,1.476938,0.573750,104.647995,28.615175,40.000000,77.337494,79.250000,81.612503,
4f7db003,80694026,0,2,1,75,42966666,4,17744,1115,ef,0,1.899000,-0.006000,-0.006000,-0.006000,1.795875,2.799937,1.476938,0.573750,104.647995,28.615175,40.000000,77.337494,79.250000,81.612503,
4f7db003,80666081,0,2,1,75,42966666,4,17745,1115,ef,0,1.869000,-0.006000,-0.003000,-0.006000,1.798313,2.803688,1.538625,0.573375,104.647995,28.613474,40.000000,77.449997,79.250000,81.612503,
4f7db003,80676080,0,3,1,75,42966666,4,17746,1115,ef,0,1.839000,-0.006000,-0.003000,-0.006000,1.803563,2.804438,1.576687,0.572250,104.666000,28.612633,40.000000,77.449997,79.250000,81.612503,
4f7db003,80676080,0,3,1,75,42966666,4,17746,1115,ef,0,1.839000,-0.006000,-0.003000,-0.006000,1.803563,2.804438,1.576687,0.572250,104.666000,28.612633,40.000000,77.449997,79.250000,81.612503,
4f7db003,8068e07f,0,3,1,75,42966666,4,17747,1115,ef,0,1.842000,-0.006000,-0.006000,-0.006000,1.792688,2.797875,1.622250,0.572812,104.647995,28.612621,40.000000,77.449997,79.250000,81.612503,
4f7db003,8068e07f,0,3,1,75,42966666,4,17747,1115,ef,0,1.842000,-0.006000,-0.006000,-0.006000,1.792688,2.797875,1.622250,0.572812,104.647995,28.612621,40.000000,77.449997,79.250000,81.612503,
4f7db003,8069407c,0,3,1,75,42962ccc,4,17748,1115,ef,0,1.827000,-0.006000,-0.006000,-0.006000,1.800000,2.805562,1.632000,0.574125,104.666000,28.612633,40.000000,77.449997,79.250000,81.612503,
4f7db003,8066b079,0,2,1,75,42962ccc,4,17749,1115,ef,0,1.827000,-0.006000,-0.006000,-0.006000,1.796250,2.798625,1.643062,0.570938,104.684006,28.611784,40.000000,77.562500,79.250000,81.612503,
4f7db003,8066b079,0,2,1,75,42962ccc,4,17749,1115,ef,0,1.827000,-0.006000,-0.006000,-0.006000,1.796250,2.798625,1.643062,0.570938,104.684006,28.611784,40.000000,77.562500,79.250000,81.612503,
